"","Event_ID","Incid_Type","Asmnt_Type","BurnBndAc","BurnBndLat","BurnBndLon","Ig_Date","Comment","IG_DATE","IG_YEAR","IG_MONTH","IG_DAY","closestStnDist_TMIN","closestStnID_TMIN","closestStnLong_TMIN","closestStnLat_TMIN"
"15242","AK6791116259720100701","Wildfire","Initial (SS)",5033,67.911,-162.597,"2010-07-01","",2010-07-01,2010,7,1,18.7670126114186,"USW00026655",-162.9211,68.0278
"15243","AK6794316079520100702","Wildfire","Initial (SS)",23572,67.943,-160.795,"2010-07-02","",2010-07-02,2010,7,2,89.2128627222147,"USW00026655",-162.9211,68.0278
"15244","AK6806515886920100704","Wildfire","Extended",6602,68.065,-158.869,"2010-07-04","",2010-07-04,2010,7,4,168.658697202687,"USW00026655",-162.9211,68.0278
"15245","AK6808015856520100702","Wildfire","Extended",10221,68.08,-158.565,"2010-07-02","",2010-07-02,2010,7,2,181.286456803774,"USW00026655",-162.9211,68.0278
"15246","AK6812515887120100610","Wildfire","Initial",18406,68.125,-158.871,"2010-06-10","",2010-06-10,2010,6,10,168.652834823649,"USW00026655",-162.9211,68.0278
"15247","AK6813516153820100702","Wildfire","Initial (SS)",15642,68.135,-161.538,"2010-07-02","",2010-07-02,2010,7,2,58.6983577396027,"USW00026655",-162.9211,68.0278
"15248","AK6813915798720100702","Wildfire","Extended",9125,68.139,-157.987,"2010-07-02","",2010-07-02,2010,7,2,205.33404576759,"USW00026655",-162.9211,68.0278
"15249","AK6818115975820100702","Wildfire","Extended",7897,68.181,-159.758,"2010-07-02","",2010-07-02,2010,7,2,132.397399360548,"USW00026655",-162.9211,68.0278
"15250","AL3102708681120100228","Prescribed Fire","Initial (SS)",1069,31.027,-86.811,"2010-02-28","",2010-02-28,2010,2,28,23.5313358464835,"USC00011084",-87.055,31.0583
"15251","AL3104708679120100225","Prescribed Fire","Initial (SS)",2706,31.047,-86.791,"2010-02-25","",2010-02-25,2010,2,25,25.2082399379256,"USC00011084",-87.055,31.0583
"15252","AL3106908676920100512","Prescribed Fire","Initial (SS)",1522,31.069,-86.769,"2010-05-12","",2010-05-12,2010,5,12,27.2977492917833,"USC00011084",-87.055,31.0583
"15253","AL3108408668520100127","Prescribed Fire","Initial (SS)",1831,31.084,-86.685,"2010-01-27","",2010-01-27,2010,1,27,29.2709380343459,"USC00010252",-86.5225,31.3072
"15254","AL3109908667520100112","Prescribed Fire","Initial (SS)",1037,31.099,-86.675,"2010-01-12","",2010-01-12,2010,1,12,27.3496433336218,"USC00010252",-86.5225,31.3072
"15255","AL3110908674720100305","Prescribed Fire","Initial (SS)",1364,31.109,-86.747,"2010-03-05","",2010-03-05,2010,3,5,28.9660990882139,"USC00011080",-87.0486,31.1414
"15256","AL3113008655120100322","Prescribed Fire","Initial (SS)",1146,31.13,-86.551,"2010-03-22","",2010-03-22,2010,3,22,19.9115585400397,"USC00010252",-86.5225,31.3072
"15257","AL3116008656220100305","Prescribed Fire","Initial (SS)",1493,31.16,-86.562,"2010-03-05","",2010-03-05,2010,3,5,16.8120585195363,"USC00010252",-86.5225,31.3072
"15258","AL3288508739720100202","Prescribed Fire","Initial",2806,32.885,-87.397,"2010-02-02","",2010-02-02,2010,2,2,14.9856027639406,"USW00003881",-87.2383,32.8661
"15259","AL3301808744720100305","Prescribed Fire","Initial",1212,33.018,-87.447,"2010-03-05","",2010-03-05,2010,3,5,25.4963394611645,"USW00073801",-87.5914,33.2125
"15260","AL3318308614320100320","Prescribed Fire","Initial (SS)",3467,33.183,-86.143,"2010-03-20","",2010-03-20,2010,3,20,6.83826621676888,"USC00017999",-86.2114,33.2053
"15261","AL3335308603020100301","Prescribed Fire","Initial (SS)",952,33.353,-86.03,"2010-03-01","",2010-03-01,2010,3,1,12.044335434033,"USC00018024",-86.135,33.4164
"15262","AL3342708592320100508","Prescribed Fire","Initial (SS)",1642,33.427,-85.923,"2010-05-08","Hard to delineate from available cloud free imagery.",2010-05-08,2010,5,8,18.898911643618,"USW00013871",-85.8556,33.5872
"15263","AL3350008588620100305","Prescribed Fire","Initial (SS)",2415,33.5,-85.886,"2010-03-05","Perimeter hard to delineate.",2010-03-05,2010,3,5,10.1085464793415,"USW00013871",-85.8556,33.5872
"15264","AL3366308563820100512","Prescribed Fire","Initial (SS)",593,33.663,-85.638,"2010-05-12","Perimeter hard to delineate.",2010-05-12,2010,5,12,3.43304914980278,"USC00013775",-85.6092,33.6436
"15265","AL3369608561520100221","Prescribed Fire","Initial (SS)",3027,33.696,-85.615,"2010-02-21","",2010-02-21,2010,2,21,5.85784607043192,"USC00013775",-85.6092,33.6436
"15266","AL3378308553120100128","Prescribed Fire","Initial (SS)",3512,33.783,-85.531,"2010-01-28","Perimeter hard to delineate from available Glovis imagery.",2010-01-28,2010,1,28,17.1243075912109,"USC00013775",-85.6092,33.6436
"15267","AL3417408727920100220","Prescribed Fire","Initial",543,34.174,-87.279,"2010-02-20","",2010-02-20,2010,2,20,12.7526026917687,"USC00010063",-87.1814,34.2553
"15268","AL3427508746920100227","Prescribed Fire","Initial",2229,34.275,-87.469,"2010-02-27","",2010-02-27,2010,2,27,16.0529251202984,"USC00013620",-87.6353,34.2314
"15269","AL3431408734120100225","Prescribed Fire","Initial",605,34.314,-87.341,"2010-02-25","",2010-02-25,2010,2,25,16.068330531526,"USC00010063",-87.1814,34.2553
"15270","AL3431708727320100226","Prescribed Fire","Initial",934,34.317,-87.273,"2010-02-26","",2010-02-26,2010,2,26,10.8699596495254,"USC00010063",-87.1814,34.2553
"15271","AL3437108730320100221","Prescribed Fire","Initial",1922,34.371,-87.303,"2010-02-21","",2010-02-21,2010,2,21,13.063218155169,"USC00015635",-87.2989,34.4883
"15272","AL3440508560320100407","Prescribed Fire","Initial (SS)",819,34.405,-85.603,"2010-04-07","",2010-04-07,2010,4,7,11.7619818836907,"USC00013043",-85.7236,34.4406
"15273","AL3443408561720100401","Prescribed Fire","Initial (SS)",500,34.434,-85.617,"2010-04-01","",2010-04-01,2010,4,1,9.81452327018669,"USC00013043",-85.7236,34.4406
"15274","AR3313809219520100317","Prescribed Fire","Initial (SS)",648,33.138,-92.195,"2010-03-17","",2010-03-17,2010,3,17,23.2120708684188,"USC00031730",-91.9481,33.1111
"15275","AR3344109164120100918","Wildfire","Initial (SS)",1283,33.441,-91.641,"2010-09-18","",2010-09-18,2010,9,18,24.1817908144514,"USW00053919",-91.7556,33.6361
"15276","AR3375109276820100923","Wildfire","Extended (SS)",837,33.751,-92.768,"2010-09-23","",2010-09-23,2010,9,23,18.6479963457215,"USC00031152",-92.8236,33.59
"15277","AR3446509426620100318","Prescribed Fire","Initial (SS)",941,34.465,-94.266,"2010-03-18","",2010-03-18,2010,3,18,14.9461911188348,"USC00034756",-94.29,34.5978
"15278","AR3449009427620100226","Prescribed Fire","Initial (SS)",2602,34.49,-94.276,"2010-02-26","",2010-02-26,2010,2,26,12.0687215809318,"USC00034756",-94.29,34.5978
"15279","AR3450609429320100329","Prescribed Fire","Initial (SS)",953,34.506,-94.293,"2010-03-29","",2010-03-29,2010,3,29,10.2228429856299,"USC00034756",-94.29,34.5978
"15280","AR3455309381220100303","Prescribed Fire","Initial (SS)",8674,34.553,-93.812,"2010-03-03","",2010-03-03,2010,3,3,19.8723109872894,"USC00030664",-93.9983,34.4619
"15281","AR3464609387820100401","Prescribed Fire","Initial (SS)",5878,34.646,-93.878,"2010-04-01","",2010-04-01,2010,4,1,23.2733311944635,"USC00030664",-93.9983,34.4619
"15282","AR3471709419620100414","Prescribed Fire","Initial (SS)",766,34.717,-94.196,"2010-04-14","",2010-04-14,2010,4,14,15.8164859040534,"USC00034756",-94.29,34.5978
"15283","AR3474309338820100412","Prescribed Fire","Initial (SS)",4466,34.743,-93.388,"2010-04-12","",2010-04-12,2010,4,12,26.1814637699202,"USC00030764",-93.1947,34.5697
"15284","AR3474809414520100413","Prescribed Fire","Initial (SS)",2093,34.748,-94.145,"2010-04-13","",2010-04-13,2010,4,13,20.000382785705,"USC00037488",-94.0944,34.9228
"15285","AR3476809364420100308","Prescribed Fire","Initial (SS)",2553,34.768,-93.644,"2010-03-08","",2010-03-08,2010,3,8,25.3633177508308,"USW00053921",-93.5781,34.5467
"15286","AR3482409286320100329","Prescribed Fire","Initial (SS)",1885,34.824,-92.863,"2010-03-29","",2010-03-29,2010,3,29,3.66553115517432,"USC00030130",-92.8417,34.7961
"15287","AR3482409290120100303","Prescribed Fire","Initial (SS)",515,34.824,-92.901,"2010-03-03","",2010-03-03,2010,3,3,6.2467590724385,"USC00030130",-92.8417,34.7961
"15288","AR3483509366820100410","Prescribed Fire","Initial (SS)",2848,34.835,-93.668,"2010-04-10","",2010-04-10,2010,4,10,31.3321722423975,"USC00030798",-93.6506,35.1161
"15289","AR3484609402820100318","Prescribed Fire","Initial (SS)",1101,34.846,-94.028,"2010-03-18","",2010-03-18,2010,3,18,10.481231366595,"USC00037488",-94.0944,34.9228
"15290","AR3486909227320101011","Wildfire","Initial (SS)",2772,34.869,-92.273,"2010-10-11","",2010-10-11,2010,10,11,3.7680215313879,"USW00003952",-92.2619,34.8364
"15291","AR3488509338320100316","Prescribed Fire","Initial (SS)",1607,34.885,-93.383,"2010-03-16","",2010-03-16,2010,3,16,21.8583604766035,"USC00035200",-93.1594,34.9553
"15292","AR3497909301220100922","Wildfire","Initial (SS)",782,34.979,-93.012,"2010-09-22","",2010-09-22,2010,9,22,13.7028382477397,"USC00035200",-93.1594,34.9553
"15293","AR3503309331220100301","Prescribed Fire","Initial (SS)",3158,35.033,-93.312,"2010-03-01","",2010-03-01,2010,3,1,16.3852383464038,"USC00035200",-93.1594,34.9553
"15294","AR3503309358820100227","Prescribed Fire","Initial (SS)",2271,35.033,-93.588,"2010-02-27","",2010-02-27,2010,2,27,10.8674089857563,"USC00030798",-93.6506,35.1161
"15295","AR3503409392420100408","Prescribed Fire","Initial (SS)",3534,35.034,-93.924,"2010-04-08","",2010-04-08,2010,4,8,6.58103417899661,"USC00030832",-93.9258,35.0931
"15296","AR3561709406420100319","Prescribed Fire","Initial (SS)",798,35.617,-94.064,"2010-03-19","",2010-03-19,2010,3,19,8.92246022957132,"USC00035018",-94.1542,35.6494
"15297","AR3562709394920100318","Prescribed Fire","Initial (SS)",1243,35.627,-93.949,"2010-03-18","",2010-03-18,2010,3,18,14.6921339805404,"USC00035512",-93.8683,35.5125
"15298","AR3563509302920100420","Prescribed Fire","Initial (SS)",530,35.635,-93.029,"2010-04-20","",2010-04-20,2010,4,20,26.6270304066783,"USC00031900",-93.2044,35.8272
"15299","AR3565409364720100319","Prescribed Fire","Initial (SS)",4700,35.654,-93.647,"2010-03-19","",2010-03-19,2010,3,19,23.2948112844668,"USC00031459",-93.4728,35.5
"15300","AR3567109332920100316","Prescribed Fire","Initial (SS)",5782,35.671,-93.329,"2010-03-16","",2010-03-16,2010,3,16,16.8009207699928,"USC00031457",-93.4036,35.5328
"15301","AR3570709396120100408","Prescribed Fire","Initial (SS)",6117,35.707,-93.961,"2010-04-08","",2010-04-08,2010,4,8,17.3238298306682,"USC00037963",-94.0203,35.855
"15302","AR3572709332120100330","Prescribed Fire","Initial (SS)",1921,35.727,-93.321,"2010-03-30","",2010-03-30,2010,3,30,15.3397809345771,"USC00031900",-93.2044,35.8272
"15303","AR3574109299320100330","Prescribed Fire","Initial (SS)",1069,35.741,-92.993,"2010-03-30","",2010-03-30,2010,3,30,21.3665068500182,"USC00031900",-93.2044,35.8272
"15304","AR3574909324720100421","Prescribed Fire","Initial (SS)",4133,35.749,-93.247,"2010-04-21","",2010-04-21,2010,4,21,9.51726902016206,"USC00031900",-93.2044,35.8272
"15305","AR3590109351720100408","Prescribed Fire","Initial (SS)",965,35.901,-93.517,"2010-04-08","",2010-04-08,2010,4,8,11.9823842830297,"USC00033909",-93.5206,36.0086
"15306","AR3597609221320100405","Prescribed Fire","Initial (SS)",2454,35.976,-92.213,"2010-04-05","",2010-04-05,2010,4,5,15.480133749857,"USC00031132",-92.1636,36.1092
"15307","AR3598409301820100305","Prescribed Fire","Initial (SS)",1093,35.984,-93.018,"2010-03-05","",2010-03-05,2010,3,5,24.2312645005541,"USC00031900",-93.2044,35.8272
"15308","AR3603909241220100305","Prescribed Fire","Initial (SS)",2986,36.039,-92.412,"2010-03-05","",2010-03-05,2010,3,5,23.6765442871776,"USC00031132",-92.1636,36.1092
"15309","AZ3151011133320100517","Wildfire","Initial",2074,31.51,-111.333,"2010-05-17","",2010-05-17,2010,5,17,17.7573794502796,"USC00027625",-111.5056,31.5717
"15310","AZ3153311155320100614","Prescribed Fire","Initial",1332,31.533,-111.553,"2010-06-14","",2010-06-14,2010,6,14,5.62603314133116,"USC00027619",-111.5436,31.4831
"15311","AZ3155811151420100618","Prescribed Fire","Initial",2440,31.558,-111.514,"2010-06-18","",2010-06-18,2010,6,18,1.72065577316863,"USC00027625",-111.5056,31.5717
"15312","AZ3156911156320100617","Prescribed Fire","Initial",2121,31.569,-111.563,"2010-06-17","",2010-06-17,2010,6,17,5.4523419198829,"USC00027625",-111.5056,31.5717
"15313","AZ3161111150120100619","Prescribed Fire","Initial",2423,31.611,-111.501,"2010-06-19","",2010-06-19,2010,6,19,4.39655204594943,"USC00027625",-111.5056,31.5717
"15314","AZ3165311147920100615","Prescribed Fire","Initial",1590,31.653,-111.479,"2010-06-15","",2010-06-15,2010,6,15,5.25472939394685,"USW00053006",-111.4481,31.6922
"15315","AZ3177410936420100624","Prescribed Fire","Initial",5166,31.774,-109.364,"2010-06-24","",2010-06-24,2010,6,24,19.2999435132488,"USC00026716",-109.2056,31.8833
"15316","AZ3178311055420100615","Prescribed Fire","Initial",3115,31.783,-110.554,"2010-06-15","",2010-06-15,2010,6,15,19.6780705750774,"USC00024534",-110.3553,31.8353
"15317","AZ3183610919520100526","Wildfire","Initial",3081,31.836,-109.195,"2010-05-26","",2010-05-26,2010,5,26,5.35995034235515,"USC00026716",-109.2056,31.8833
"15318","AZ3345511025820100702","Wildfire","Initial",3745,33.455,-110.258,"2010-07-02","",2010-07-02,2010,7,2,39.3218288726288,"USC00027480",-110.5261,33.1819
"15319","AZ3362810924420100607","Prescribed Fire","Initial",6416,33.628,-109.244,"2010-06-07","",2010-06-07,2010,6,7,6.58883826662361,"USS0009S11S",-109.31,33.65
"15320","AZ3414910941720101120","Wildfire","Initial (SS)",10168,34.149,-109.417,"2010-11-20","",2010-11-20,2010,11,20,13.2341426823276,"USC00028162",-109.275,34.1311
"15321","AZ3423111202620100710","Prescribed Fire","Initial",5954,34.231,-112.026,"2010-07-10","",2010-07-10,2010,7,10,15.211097546328,"USC00022109",-112.165,34.305
"15322","AZ3446511085620100910","Prescribed Fire","Extended",4599,34.465,-110.856,"2010-09-10","",2010-09-10,2010,9,10,17.6589491208598,"USS0011R10S",-111.01,34.37
"15323","AZ3451611125220100821","Wildfire","Extended",4261,34.516,-111.252,"2010-08-21","",2010-08-21,2010,8,21,11.89200674077,"USC00020871",-111.1922,34.6108
"15324","AZ3455611124520100717","Wildfire","Extended",2856,34.556,-111.245,"2010-07-17","",2010-07-17,2010,7,17,7.78657164825009,"USC00020871",-111.1922,34.6108
"15325","AZ3455911205820101118","Prescribed Fire","Initial",2622,34.559,-112.058,"2010-11-18","",2010-11-18,2010,11,18,20.6113476927944,"USW00053160",-111.8431,34.6136
"15326","AZ3461111117620100105","Prescribed Fire","Initial",3375,34.618,-111.166,"2010-01-05","",2010-01-05,2010,1,5,2.53060277874861,"USC00020871",-111.1922,34.6108
"15327","AZ3463711136520100104","Prescribed Fire","Initial",1904,34.62,-111.436,"2010-01-04","Fire perimeter may include additional burn scar.",2010-01-04,2010,1,4,13.8740003064058,"USC00023828",-111.4139,34.7433
"15328","AZ3469611098520101216","Prescribed Fire","Initial (SS)",1518,34.696,-110.985,"2010-12-16","",2010-12-16,2010,12,16,21.2122224790042,"USC00020871",-111.1922,34.6108
"15329","AZ3476311334120100707","Prescribed Fire","Initial",1629,34.763,-113.341,"2010-07-07","",2010-07-07,2010,7,7,23.916817137006,"USC00020586",-113.1744,34.5975
"15330","AZ3481411152420100816","Wildfire","Initial",1772,34.814,-111.524,"2010-08-16","",2010-08-16,2010,8,16,12.6252580068726,"USS0011R05S",-111.41,34.75
"15331","AZ3491711292420100505","Prescribed Fire","Initial",2452,34.828,-112.953,"2010-05-05","",2010-05-05,2010,5,5,17.1880379834569,"USC00029158",-112.8097,34.9281
"15332","AZ3532911160120100620","Wildfire","Extended",13957,35.329,-111.601,"2010-06-20","",2010-06-20,2010,6,20,4.61526335293074,"USS0011P08S",-111.65,35.34
"15333","AZ3536511197420100616","Prescribed Fire","Extended",3339,35.365,-111.974,"2010-06-16","",2010-06-16,2010,6,16,14.0588390466615,"USS0012P01S",-112.06,35.26
"15334","AZ3549811200420100830","Prescribed Fire","Extended",1864,35.498,-112.004,"2010-08-30","",2010-08-30,2010,8,30,26.9772141752853,"USS0012P01S",-112.06,35.26
"15335","AZ3586611185720100724","Wildfire","Extended",1553,35.866,-111.857,"2010-07-24","",2010-07-24,2010,7,24,28.2848442412045,"USW00003195",-112.1547,35.9461
"15336","AZ3592410919820100902","Prescribed Fire","Initial",2630,35.924,-109.198,"2010-09-02","",2010-09-02,2010,9,2,32.1287364292479,"USW00003029",-109.0614,35.6575
"15337","AZ3633611232020100625","Wildfire","Extended",4324,36.336,-112.32,"2010-06-25","",2010-06-25,2010,6,25,26.8036822398294,"USC00021001",-112.062,36.2147
"15338","AZ3669911364820100808","Prescribed Fire","Initial",2621,36.699,-113.648,"2010-08-08","",2010-08-08,2010,8,8,35.4947498447157,"USC00020672",-113.9422,36.9139
"15339","CA3289411681720100821","Wildfire","Initial",1013,32.894,-116.817,"2010-08-21","",2010-08-21,2010,8,21,0.953590851402846,"USC00042709",-116.815,32.8856
"15340","CA3334311736220100713","Wildfire","Initial",3264,33.343,-117.362,"2010-07-13","",2010-07-13,2010,7,13,4.91516828907684,"USW00003154",-117.35,33.3
"15341","CA3365811690720100717","Wildfire","Initial",1012,33.658,-116.907,"2010-07-17","",2010-07-17,2010,7,17,8.9988649338103,"USC00043896",-116.8939,33.7381
"15342","CA3385911750220100520","Wildfire","Initial",1210,33.859,-117.502,"2010-05-20","",2010-05-20,2010,5,20,11.8852729057581,"USW00003171",-117.4386,33.9519
"15343","CA3457611822820100729","Wildfire","Initial",14033,34.576,-118.228,"2010-07-29","",2010-07-29,2010,7,29,12.3664236636368,"USC00046624",-118.0939,34.5883
"15344","CA3465412058320101028","Wildfire","Initial",1311,34.654,-120.583,"2010-10-28","",2010-10-28,2010,10,28,12.0508366924171,"USC00045064",-120.4514,34.6539
"15345","CA3483911890520100824","Wildfire","Initial",1454,34.839,-118.905,"2010-08-24","",2010-08-24,2010,8,24,5.66422821025021,"USC00043215",-118.9653,34.8272
"15346","CA3506111988620100515","Wildfire","Initial",2083,35.061,-119.886,"2010-05-15","",2010-05-15,2010,5,15,22.5462953606711,"USC00046154",-119.6828,34.9456
"15347","CA3506611841220100717","Wildfire","Initial",1790,35.066,-118.412,"2010-07-17","",2010-07-17,2010,7,17,4.01627780795247,"USC00048829",-118.4222,35.1011
"15348","CA3511611978620100515","Wildfire","Initial",1039,35.116,-119.786,"2010-05-15","",2010-05-15,2010,5,15,21.173328395415,"USC00046154",-119.6828,34.9456
"15349","CA3532912032020100821","Wildfire","Initial",1347,35.329,-120.32,"2010-08-21","",2010-08-21,2010,8,21,16.7257957812869,"USC00047672",-120.5039,35.3372
"15350","CA3555411854220100912","Wildfire","Extended",11064,35.554,-118.542,"2010-09-12","",2010-09-12,2010,9,12,24.0067870651977,"USC00043463",-118.7006,35.7269
"15351","CA3570811796820100718","Wildfire","Initial",1901,35.708,-117.968,"2010-07-18","",2010-07-18,2010,7,18,14.6773220557551,"USC00044278",-117.8214,35.6514
"15352","CA3578311796620100716","Wildfire","Initial",1089,35.783,-117.966,"2010-07-16","",2010-07-16,2010,7,16,19.6319855224885,"USC00044278",-117.8214,35.6514
"15353","CA3581211845020100726","Wildfire","Extended",17238,35.812,-118.45,"2010-07-26","",2010-07-26,2010,7,26,3.36963170427294,"USC00044523",-118.4389,35.7831
"15354","CA3582111899420100604","Wildfire","Initial (SS)",1017,35.821,-118.994,"2010-06-04","",2010-06-04,2010,6,4,28.4942906771127,"USC00043463",-118.7006,35.7269
"15355","CA3678311872220100716","Wildfire","Extended",9614,36.783,-118.722,"2010-07-16","",2010-07-16,2010,7,16,19.90376470769,"USC00045026",-118.7325,36.6044
