OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,SHAPE_Length,SHAPE_Area,FIRE_TYPE
21402,2593,WY4394310875520000728,MDL ENOS,2000,7,28,24689.28923,20243724.65,Wildfire
21403,5078,WY4394610897519961005,ANTLER,1996,10,5,48476.84102,39650995.03,Prescribed Fire
21404,3157,WY4395310885219980917,LARSEN #1,1998,9,17,60710.98677,24657794.76,Prescribed Fire
21405,6118,WY4395510887920000324,MIDDLECREE,2000,3,24,51721.72562,47784024.86,Prescribed Fire
21406,25911,WY4395910974120130720,HARDLUCK,2013,7,20,205511.6346,202243022.6,Wildfire
21407,1288,WY4433811012020070722,BEAVERDAM,2007,7,22,26893.38661,10189082.27,Wildland Fire Use
21408,1549,WY4433910456820120702,GHOST,2012,7,2,21271.84414,12265604.17,Wildfire
21409,4377,WY4449810543920110822,ROURKE,2011,8,22,36881.35755,34800892.85,Wildfire
21410,6281,WY4450610560919960803,WILDCAT,1996,8,3,66534.40994,49991887.31,Wildfire
21411,11071,WY4451211051820090923,ARNICA,2009,9,23,71320.65221,88119746.02,Wildfire
21412,1381,WY4451711007920000816,CROW,2000,8,16,17960.99882,10996552.53,Wildfire
21413,2070,AK6643715657220170418,ZANE HILLS,2017,4,18,55739.58667,52252912.63,Wildfire
21414,2877,AK6663515716020170628,KIHOVILIK CREEK,2017,6,28,81709.86541,73673103.31,Wildfire
21415,21904,AK6670015705020170607,LOCKWOOD,2017,6,7,257746.1019,562973690.8,Wildfire
21416,23341,AK6677714771520170722,FORTY AND ONE HALF,2017,7,22,209115.3643,603134879.3,Wildfire
21417,1802,WY4396110515720060820,BACON CREEK,2006,8,20,31264.66497,14076351.98,Wildfire
21418,7961,WY4396411028120000809,TETON COMPLEX (ENOS),2000,8,9,40192.92967,62204124.82,Wildfire
21419,3261,WY4434311031120130814,ALDER,2013,8,14,35675.20118,25813334.1,Wildfire
21420,3032,WY4434710418220050723,CEMENT,2005,7,23,27220.2228,23996990.91,Wildfire
21421,1862,WY4452110742120110828,RESERVOIR,2011,8,28,26043.87365,14830453.78,Wildfire
21422,4718,WY4453410631519960818,HEPP,1996,8,18,63839.17384,37583684.1,Wildfire
21423,1976,WY4454110477220000902,WEEHINKLE,2000,9,2,21796.40786,15743920.32,Wildfire
21424,69730,WY4454310947320080726,GUNBARREL,2008,7,26,416360.0208,555304876.2,Wildfire
21425,3009,WY4455610707419960826,STOCKWELL,1996,8,26,30654.76001,23984647.77,Wildfire
21426,2191,WY4457311058820150909,SPRUCE,2015,9,9,22839.6824,17475856.09,Wildfire
21427,1571,AK6683814616920170725,CHANDALAR,2017,7,25,40702.03127,40925985.4,Wildfire
21428,12470,AK6688314248320170629,RAT CREEK,2017,6,29,178957.1758,326119476.4,Wildfire
21429,161468,AK6721814101520170627,CAMPBELL RIVER,2017,6,27,1621258.549,4332383828,Wildfire
21430,40384,AK6745014373320170702,BOULDER CREEK,2017,7,2,362961.68,1107950073,Wildfire
21431,98027,AK6745314131820170703,WHITE MOUNTAIN CREEK,2017,7,3,897840.947,2686267249,Wildfire
21432,2525,AK6750814215920170703,LAKE CREEK,2017,7,3,80296.79159,69506183.79,Wildfire
21433,35939,AK6756014404320170706,HELMET,2017,7,6,365086.1975,997014763.2,Wildfire
21434,1124,WY4396411030520100819,GRAVEL,2010,8,19,19612.42871,8783927.674,Wildfire
21435,3006,WY4397811071720000815,TETON COMPLEX (WILCOX),2000,8,15,24238.71327,23500205.02,Wildfire
21436,3627,WY4398810889220010818,RENNER DRA,2001,8,18,28030.46135,28364095.4,Wildfire
21437,1752,WY4436811028420070809,PROMONTORY NE,2007,8,9,23008.50607,13877497.42,Wildland Fire Use
21438,6543,WY4438610471520160625,KARA CREEK,2016,6,25,150487.8718,51853295.03,Wildfire
21439,1470,WY4439510976120030816,BLACKWATER,2003,8,16,19231.34974,11655619.75,Wildfire
21440,1310,WY4440410668820101106,ALBRIGHT ROAD,2010,11,6,26422.3015,10385350.5,Wildfire
21441,3737,WY4440510422419850821,LANTZ,1985,8,21,70176.08548,29618097.93,Wildfire
21442,1374,WY4457710546720120728,WILDCAT CREEK,2012,7,28,23440.91133,10958452.18,Wildfire
21443,2200,WY4457911058620160826,CENTRAL,2016,8,26,39359.57832,17559927.32,Wildfire
21444,7084,WY4458611055120130814,ALUM,2013,8,14,73104.76985,56544424.75,Wildfire
21445,3098,AK6769314223920170630,DOROTHY CREEK,2017,6,30,83160.38629,86488682.81,Wildfire
21446,34023,AK6829214201220170703,LOIS CREEK,2017,7,3,281861.1847,1001935955,Wildfire
21447,24311,AK6841814132320170624,AMMERMAN CREEK,2017,6,24,309853.6053,723076307.9,Wildfire
21448,1618,AK6967915962220170629,OMIKMUKTUSUK,2017,6,29,62990.56024,54072049.13,Wildfire
21449,1245,WY4369711064119981006,BLACKTAILS,1998,10,6,23087.25102,9645090.929,Prescribed Fire
21450,1712,WY4369811007720070808,HARDSCRABBLE,2007,8,8,83598.60253,13257655.71,Wildfire
21451,4762,WY4369911057819880820,HUNTER,1988,8,20,49018.66777,36879195.14,Wildfire
21452,7377,WY4370110410520110718,WHOOPUP,2011,7,18,48817.19506,57201631.95,Wildfire
21453,1185,WY4370310535020100718,SOUTH HIGHLIGHT,2010,7,18,23014.25202,9181372.947,Wildfire
21454,1501,WY4442610477320010905,MCFARLAND,2001,9,5,19729.20521,11910756.69,Wildfire
21455,5375,WY4443210695920120814,GILEAD,2012,8,14,55598.6709,42655398.06,Wildfire
21456,17290,WY4443211011620070809,COLUMBINE 1,2007,8,9,107492.8272,137240117.6,Wildfire
21457,26817,WY4444010643420120625,CATO,2012,6,25,119262.8506,213388968.4,Wildfire
21458,1936,WY4459011031019960811,PELICAN RX,1996,8,11,36530.81529,15454681.28,Prescribed Fire
21459,4767,WY4460310706220070809,LITTLE GOOSE,2007,8,9,44612.59181,38057341.06,Wildfire
21460,9225,WY4460711036020080730,LE HARDY,2008,7,30,92648.4075,73696973.98,Wildfire
21461,5292,WY4461811025019940806,YELLOWSTONE COMPLEX (TERN),1994,8,6,56931.57748,42276105.61,Wildfire
21462,1497,WV3826008111119911031,COAL HILL,1991,10,31,22436.17585,9839029.986,Wildfire
21463,1174,WV3827008106419871106,ELK HOLLOW,1987,11,6,15378.69864,7721300.115,Wildfire
21464,3108,WV3827008153219911104,SIMMONS CREEK,1991,11,4,24215.52253,20435423.1,Wildfire
21465,1186,WV3829308150519871108,COAL FORK,1987,11,8,11818.39815,7803798.712,Wildfire
21466,1423,WY4102710720619991028,BATTLE CREEK,1999,10,28,27165.95262,10125700.64,Wildfire
21467,2557,WY4104010709720160910,SNAKE,2016,9,10,29051.68163,18213144.64,Wildfire
21468,2018,WY4108010933419940822,SUBSTATION,1994,8,22,23414.30762,14386151.61,Wildfire
21469,10768,WY4112010606920120630,SQUIRREL CREEK,2012,6,30,63959.21869,76904109.34,Wildfire
21470,1235,WY4113910608220060618,ISABELLE,2006,6,18,21394.52668,8817127.549,Wildfire
21471,4581,WY4114510907720061003,SALT WELLS BASIN,2006,10,3,170364.2937,32719601.81,Prescribed Fire
21472,1765,WY4115110672520000814,ENCAMPMENT COMPLEX,2000,8,14,18539.34013,12611270.11,Wildfire
21473,14522,WY4308210985920080728,NEW FORK,2008,7,28,97641.10456,110214774.5,Wildfire
21474,2232,WY4312711080019960901,ASPEN HOLLOW,1996,9,1,40263.54039,16965890.87,Wildfire
21475,11537,WY4313610601720000810,ORMSBY,2000,8,10,67850.17052,87715054.86,Wildfire
21476,1276,WY4314610576619960809,ROSS #1,1996,8,9,17545.53141,9706689.295,Wildfire
21477,1981,WY4314711084220070810,MIDDLE,2007,8,10,25770.15521,15069149.18,Wildfire
21478,2255,WY4315411094320090923,BRADLEY MOUNTAIN,2009,9,23,26036.32376,17152932.19,Prescribed Fire
21479,1241,WY4315610657720000818,HEMMINGWAY,2000,8,18,18909.84628,9442979.549,Wildfire
21480,9624,WY4318710644720000819,HENDERSON,2000,8,19,77914.68872,73270824.64,Wildfire
21481,2835,WY4319610993520060626,JIM CREEK WFU,2006,6,26,35104.75608,21594761.3,Wildfire
21482,3044,WY4320011076420030712,EAST TABLE,2003,7,12,42805.96565,23190586.1,Wildfire
21483,10519,WY4322410487820110825,THOMPSON,2011,8,25,61530.62289,80263550.56,Wildfire
21484,1361,WY4364710533320101008,SOUTH EDWARDS,2010,10,8,22286.57614,10523289.51,Wildfire
21485,3189,WY4366111050320090923,LOWER GROS VENTRE,2009,9,23,26514.81736,24665923.1,Prescribed Fire
21486,1277,WY4366210773719961011,BLACK MTN2,1996,10,11,16534.98643,9881072.843,Wildfire
21487,1464,WY4225910726320110921,FERRISMOUNTAIN,2011,9,21,17907.50863,10820342.91,Wildfire
21488,1590,WY4226410574020151001,CA MA SMITH MOUNTAIN PRESCRIBED BURN,2015,10,1,20393.99597,11759644.26,Prescribed Fire
21489,1168,WY4228410519420120627,FISH CREEK #2,2012,6,27,16784.97045,8646547.991,Wildfire
21490,1124,WY4228810410320090903,UNNAMED,2009,9,3,20380.95583,8320586.149,Wildfire
21491,2447,WY4229411053919971001,COAL CREEK,1997,10,1,43807.75466,18112026.74,Prescribed Fire
21492,9839,WY4322610570019960904,HENRY'S,1996,9,4,68494.55655,75026882.75,Wildfire
21493,2527,WY4323710993220070711,SALT LICK,2007,7,11,24804.32733,19274476.39,Wildfire
21494,36131,WY4323911049120160717,CLIFF CREEK,2016,7,17,332743.7337,276093510.3,Wildfire
21495,1333,WY4324810945920150816,LITTLE BOB LAKE,2015,8,16,25836.18051,10178726.43,Wildfire
21496,1448,WY4329210953520010731,DINWOODY,2001,7,31,32063.79374,11069007.58,Wildfire
21497,5380,WY4333510557820110924,CARSON,2011,9,24,43776.25998,41115705.14,Wildfire
21498,1038,WY4335611061020060816,HORSE CREEK,2006,8,16,13459.49588,7946753.83,Wildfire
21499,1569,WY4338310434020110825,CHEYENNERIVER,2011,8,25,20056.30089,12022695.69,Wildfire
21500,4376,WY4366710408519970831,DEWEY 2,1997,8,31,34528.76865,33854197.21,Wildfire
21501,3760,WY4366811054520100930,LOWER GROS VENTRE,2010,9,30,32097.75155,29087020.77,Prescribed Fire
21502,2529,WY4229810478320120609,GUERNSEY STATE PARK,2012,6,9,48329.16747,18720508.06,Wildfire
21503,1728,WY4230210762119920922,STRATTON,1992,9,22,21954.90861,12794920.28,Wildfire
21504,20950,WY4231010419220160711,SIMMONS,2016,7,11,80408.02452,155072153.7,Wildfire
21505,14439,WY4231810539320020607,HENSEL,2002,6,7,63707.95026,106945286.4,Wildfire
21506,1792,WY4234910463219850619,HAYSTACK,1985,6,19,27816.52874,13285534.39,Wildfire
21507,2120,WY4235310511020050919,TABLE MOUNTAIN,2005,9,19,26814.51864,15721665.74,Wildfire
21508,4681,WY4236910483419960813,SPRING CR.,1996,8,13,58197.58308,34729965.03,Wildfire
21509,25218,WY4239310474320060727,OLD CHICAGO,2006,7,27,105601.0615,187223548.9,Wildfire
21510,13439,WY4239610486020120714,SAWMILL CANYON,2012,7,14,69728.43331,99867915.63,Wildfire
21511,58125,WY4243611062020120624,FONTENELLE,2012,6,24,233097.9418,433266878.1,Wildfire
21512,1216,WY4246210536420060806,ELK MOUNTAIN,2006,8,6,14155.01135,9044677.342,Wildfire
21513,2261,WY4329910536120060612,CHEYENNE RIVER,2006,6,12,25649.8785,17280811.96,Wildfire
21514,1242,WY4330410512620030731,LAKE CREEK,2003,7,31,20128.23623,9493387.984,Wildfire
21515,1053,WY4330710995320060823,BATTLE MOUNTAIN,2006,8,23,26217.2625,8052978.839,Wildfire
21516,2785,WY4339911075720120908,HORSETHIEF CANYON,2012,9,8,31361.58311,21384458.99,Wildfire
21517,2067,WY4340410426920110831,SMITH,2011,8,31,24229.49364,15854501.44,Wildfire
21518,1268,WY4340711044920070718,GRANITE CREEK,2007,7,18,46779.94827,9721179.435,Wildfire
21519,1041,WY4341110501120100317,ROTHLEUTNER UNIT 3,2010,3,17,11937.06428,7983682.82,Prescribed Fire
21520,5054,WY4367010484520100827,35 MILE MARKER,2010,8,27,37773.21873,39105761.03,Wildfire
21521,1744,WY4367810743820050713,DEVIL'S SLIDE,2005,7,13,29144.25107,13498559.4,Wildfire
21522,5811,WY4249510588020120617,RUSSELS CAMP,2012,6,17,40432.00094,43314590.7,Wildfire
21523,1939,WY4251710546720000813,UGLY,2000,8,13,18645.25616,14452058.69,Wildfire
21524,1154,WY4258610919520090923,CHICKEN CREEK,2009,9,23,16286.01815,8622615.144,Prescribed Fire
21525,1459,WY4330910979719880721,NATURAL BRIDGE,1988,7,21,26455.08196,11152341.29,Wildfire
21526,5496,WY4332311054020100723,BULL,2010,7,23,33978.48679,42040873.26,Wildfire
21527,3755,WY4332411046020000731,BOULDER,2000,7,31,35452.24233,28732178.15,Wildfire
21528,7479,WY4343310546619991104,ANTELOPE,1999,11,4,42612.92231,57415275.75,Wildfire
21529,3788,WY4343911091120010722,GREEN KNOLL,2001,7,22,51722.50934,29090321.15,Wildfire
21530,15379,WY4345810607820060718,SAWMILL,2006,7,18,80218.116,118162145.3,Wildfire
21531,3504,WY4368111062419940828,ROW,1994,8,28,28845.34453,27120325.37,Wildfire
21532,1663,WY4368810966320130830,BURROUGHS,2013,8,30,23675.91903,12881111.08,Wildfire
21533,3298,WY4259410907119890704,ANNS,1989,7,4,40111.7748,24642590.85,Wildfire
21534,2171,WY4260210845320010704,BEAVER RIM,2001,7,4,29043.40784,16226889.85,Wildfire
21535,1500,WY4261010863820000719,RED CANYON,2000,7,19,16612.57826,11210777.67,Wildfire
21536,1899,WV3808508179619911030,PRICE BRANCH ROAD,1991,10,30,19321.64471,12427334.95,Wildfire
21537,769,WV3808708137719941107,ASH BRANCH,1994,11,7,11823.90553,5030103,Wildfire
21538,972,WV3808808137720011023,ASH BRANCH,2001,10,23,11095.96944,6356998.176,Wildfire
21539,568,WV3808908217319871106,EAST FORK 14-MILE,1987,11,6,12146.67227,3714169.649,Wildfire
21540,727,WV3809408176019991120,ROCK CREEK,1999,11,20,15771.58889,4760214.624,Wildfire
21541,2232,WY4347510830919880731,WISE FLAT,1988,7,31,29507.56105,17159003.59,Wildfire
21542,1498,WY4350710694919970909,DRY VEE,1997,9,9,23479.67161,11530005.85,Prescribed Fire
21543,17846,WY4352111000920060804,PURDY,2006,8,4,143213.209,137569625.5,Wildfire
21544,1058,WY4115710937719881018,SUGARLOAF,1988,10,18,32995.02399,7558750.738,Wildfire
21545,1684,WY4118610933620020723,PEPPER,2002,7,23,17662.04477,12045987.15,Wildfire
21546,31393,WY4125210924520000811,SHEEP MT,2000,8,11,197253.2262,224613570.6,Wildfire
21547,2372,WY4126010920920150726,BITTER CREEK,2015,7,26,50519.86964,17012891.14,Wildfire
21548,41881,WY4127110938020000703,WLD HORSE,2000,7,3,205314.6203,299462059.9,Wildfire
21549,1418,WY4130510917020020811,VENGENCE,2002,8,11,19182.50169,10175295.08,Wildfire
21550,1615,WY4262210858020000917,MURPHYDRAW,2000,9,17,30225.08408,12082157.67,Wildfire
21551,13702,WY4263710873020020824,PASS CREEK,2002,8,24,68678.7535,102518388.3,Wildfire
21552,3113,WY4267511067219880820,CORRAL CREEK,1988,8,20,41358.20106,23318233.14,Wildfire
21553,10759,WY4271110631220120909,SHEEP HERDER HILL COMPLEX,2012,9,9,47864.05255,80746620.08,Wildfire
21554,652,WV3809408181320091107,NEWPORT ROAD IN DANVILLE,2009,11,7,9944.973195,4265999.443,Wildfire
21555,1012,WV3809908169019991117,BURNSIDE BRANCH,1999,11,17,17737.44279,6625483.686,Wildfire
21556,1009,WV3810108253519911027,PADDLE CREEK,1991,10,27,14367.73368,6602323.015,Wildfire
21557,11849,WV3810708135419911030,TOMS BRANCH,1991,10,30,73759.30563,77572317.52,Wildfire
21558,6222,WV3811408226219871105,PLUM BRANCH,1987,11,5,49390.43703,40744904.85,Wildfire
21559,911,WV3811608125119991110,DIRT ROAD DEEP WATER,1999,11,10,12999.8253,5963474.046,Wildfire
21560,4458,WY4352210811320070922,COPPER MTN.,2007,9,22,33836.58773,34326250.22,Wildfire
21561,141128,WY4354410851720000807,KATESBASIN,2000,8,7,485650.0363,1087421728,Wildfire
21562,10046,WY4356311039520110820,REDROCKCOMPLEX,2011,8,20,62596.08294,77412763.71,Wildfire
21563,1460,WY4356710534719991021,TURNER,1999,10,21,29244.14713,11255588.75,Wildfire
21564,8718,WY4358010508719880712,ROCHELLE HILLS #2,1988,7,12,63735.95344,67251271.1,Wildfire
21565,5935,WY4131511077220100918,WINDMILL,2010,9,18,45978.95512,42613575.03,Wildfire
21566,5300,WY4134111078119880909,LITTLEBRYN,1988,9,9,31780.29866,38088960.64,Wildfire
21567,3161,WY4142010756119930710,DUNES,1993,7,10,25043.09043,22770875.91,Wildfire
21568,6252,WY4271910649220000729,DEADHORSE,2000,7,29,36789.29456,46896641.07,Wildfire
21569,3063,WY4273610716020060813,POISON SPIDER,2006,8,13,31730.66641,22987722.28,Wildfire
21570,2192,WV3812108116619871102,NEW RIVER,1987,11,2,22733.98116,14356606.12,Wildfire
21571,2245,WV3812108128319911104,MT. CARBON,1991,11,4,23524.42223,14700623.45,Wildfire
21572,740,WV3812108256119911029,DOSS HILL ROAD,1991,10,29,15327.24847,4846337.56,Wildfire
21573,6340,WV3812408156619871103,JOES BRANCH,1987,11,3,51226.13247,41532612.85,Wildfire
21574,4417,WV3812708132919991112,SCHYLER FORK,1999,11,12,49074.50464,28935593.62,Wildfire
21575,2237,WY4360211036420110912,GRAYHILLS,2011,9,12,22790.76106,17271181.13,Wildfire
21576,2642,WY4360711070120030810,BLACKTAIL,2003,8,10,27448.62411,20401645.19,Wildfire
21577,6996,WY4361311022619911015,DRY COTTONWOOD,1991,10,15,70722.63704,54026175.41,Wildfire
21578,12294,WY4361710697020060822,OUTLAW 2,2006,8,22,63786.8981,94951245.62,Wildfire
21579,1669,WY4144310749819990913,MONUMENT,1999,9,13,42283.63136,12027087.13,Prescribed Fire
21580,3593,WY4147110662820040322,PENNOCK RX,2004,3,22,60010.19677,25919289.25,Prescribed Fire
21581,3125,WY4153810484020050917,LITTLEBEAR,2005,9,17,28852.48776,22587045.38,Wildfire
21582,4647,WY4156410746519990915,JEP,1999,9,15,50487.98668,33618159.4,Prescribed Fire
21583,1458,WY4273810886420130722,FAIRFIELD,2013,7,22,26309.97444,10940290.4,Wildfire
21584,11686,WY4274010644720060814,JACKSON CANYON,2006,8,14,76605.48581,87739899.13,Wildfire
21585,6330,WY4274510566020120810,LITTLE BOX ELDER,2012,8,10,35792.20642,47533387.3,Wildfire
21586,722,WV3812908185319991110,HILL BRANCH,1999,11,10,13402.87798,4729457.192,Wildfire
21587,1146,WV3813008185120151117,LITTLE HORSE CREEK,2015,11,17,17337.86193,7505738.528,Wildfire
21588,5862,WV3813108135519871106,TUCKER HOLLOW,1987,11,6,55349.31253,38401604.73,Wildfire
21589,3155,WV3813208177819991120,BRUCHY CREEK,1999,11,20,47142.57437,20670847.27,Wildfire
21590,25550,WV3813408171819911031,WHITE OAK BRANCH,1991,10,31,121806.3516,167391559.2,Wildfire
21591,788,WV3813508138619941119,BANNER HOLLOW,1994,11,19,18127.00768,5161741.281,Wildfire
21592,4601,WY4362010836420000709,MUDDYCRK,2000,7,9,38810.84649,35542967.37,Wildfire
21593,1665,WY4362011069119990506,S.GROSVENT,1999,5,6,23686.37039,12863318.21,Prescribed Fire
21594,2517,WY4160610527820150329,2 CA MA IRON MOUNTAIN MIDDLE CANYON PRESCRIBED BUR,2015,3,29,26011.76285,18235002.98,Prescribed Fire
21595,10958,WY4168210448220000905,CO LINE,2000,9,5,80543.30778,79503645.25,Wildfire
21596,15226,WY4169011092619990824,BRIDGER BA,1999,8,24,58097.84985,110585092.5,Prescribed Fire
21597,13464,WY4171011076320070905,RED CANYON RX BURN-H,2007,9,5,91931.42346,97923612.06,Prescribed Fire
21598,8040,WY4177210521720060823,TRAILER,2006,8,23,59065.24813,58542782.42,Wildfire
21599,1616,WY4177711092119870913,TRUMAN,1987,9,13,18555.16718,11770341.62,Wildfire
21600,2714,WY4182510535820110830,CHRISTNICK,2011,8,30,21184.58821,19792871.5,Wildfire
21601,2968,WY4185911064819880722,SIESMIC,1988,7,22,30948.82716,21672628.32,Wildfire
21602,2591,WY4188110641619990820,CHACE,1999,8,20,58184.75629,18929523.88,Prescribed Fire
21603,6450,WY4276310725819850829,GOAT MTN,1985,8,29,45969.48114,48454938.28,Wildfire
21604,2831,WY4282310944220020806,DIVIDE,2002,8,6,28849.88686,21304365.69,Wildfire
21605,11728,WY4283710506320060716,TWENTY MILE,2006,7,16,91267.81183,88319729.78,Wildfire
21606,3256,WV3814108152819911104,CHELYAN,1991,11,4,31577.37968,21334490.06,Wildfire
21607,734,WV3814308173619871104,HONEYCAMP FORK,1987,11,4,9397.630828,4811743.394,Wildfire
21608,1388,WV3814508203619871113,UNNAMED,1987,11,13,21340.59834,9094480.894,Unknown
21609,1000,WV3814808163920011107,BLOOMINGROSE,2001,11,7,12576.32294,6555282.954,Wildfire
21610,1426,WY4362710700019990819,OUTLAW,1999,8,19,16775.82938,11014094.09,Wildfire
21611,1820,WY4362810904920000917,SPRING MNT,2000,9,17,34637.83638,14058282.79,Wildfire
21612,47060,WY4363910752719960825,BATES,1996,8,25,160333.5765,363745754.9,Wildfire
21613,3305,WY4363911028320090927,GUNSIGHT,2009,9,27,33383.26073,25542279.22,Wildfire
21614,14652,WY4364210996820160712,LAVA MOUNTAIN,2016,7,12,100567.7931,113137582.8,Wildfire
21615,5170,WY4189411080220050901,ROCK CREEK RX,2005,9,1,100527.7507,37786739.97,Prescribed Fire
21616,4093,WY4192310522919940630,SQUAW MTN.,1994,6,30,37049.51543,29941025.88,Wildfire
21617,1105,WY4194810518420050903,WINDMILL,2005,9,3,17537.83097,8089503.78,Wildfire
21618,14379,WY4195210526420110821,SQUAWMTN,2011,8,21,52652.01434,105208017.7,Wildfire
21619,2893,WY4284210570920050830,BIXBY,2005,8,30,33080.33712,21788796.07,Wildfire
21620,1663,WY4284910470120070902,77 HILL,2007,9,2,25490.85401,12527149.72,Wildfire
21621,1666,WY4285711044820090628,MAKI,2009,6,28,27211.58582,12551252.84,Prescribed Fire
21622,1014,WV3814908168419991114,PEYTONA,1999,11,14,18366.04207,6644448.477,Wildfire
21623,546,WV3815108169519950405,ROUNDBOTTOM CREEK,1995,4,5,10785.0132,3580160.286,Wildfire
21624,512,WV3815208209920011119,DICK FORK,2001,11,19,12359.94401,3355407.375,Wildfire
21625,950,WV3815408248619871102,GREENBRIAR CREEK,1987,11,2,19988.55755,6225696.225,Wildfire
21626,599,WV3830108228819880222,RACCOON CREEK,1988,2,22,8982.23572,3939541.834,Wildfire
21627,1419,WV3831608140919911027,JIM'S FORK,1991,10,27,13334.28061,9343789.222,Wildfire
21628,742,WV3832108113219871102,SYCAMORE,1987,11,2,15863.13341,4885068.91,Wildfire
21629,1174,WV3832808130019991113,TOMPLER FORK,1999,11,13,13380.0401,7733906.878,Wildfire
21630,991,WV3833408146819991113,CAMPBELLS CK,1999,11,13,20145.44726,6530375.299,Wildfire
21631,1666,WY4198811090920070715,SHEEP TRAIL # 2,2007,7,15,26209.78351,12213543.25,Wildfire
